Unnamed: 0,pub_id,researcher_id,author_name,aff_name,aff_id,aff_city_id,aff_country_code,journal.title
648810,pub.1135751811,ur.0722727247.45,Shay P McGuinness,Children's Hospital of Pittsburgh,grid.239553.b,5206379.0,US,New England Journal of Medicine
648851,pub.1135751811,ur.0706543237.52,Rachael L Parke,King's College London,grid.13097.3c,2643743.0,GB,New England Journal of Medicine
648852,pub.1135751811,ur.0706543237.52,Rachael L Parke,Monash University,grid.1002.3,2158177.0,AU,New England Journal of Medicine
648853,pub.1135751811,ur.0706543237.52,Rachael L Parke,King Saud bin Abdulaziz University for Health Sciences,grid.412149.b,108410.0,SA,New England Journal of Medicine
648854,pub.1135751811,ur.0706543237.52,Rachael L Parke,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,,,New England Journal of Medicine
648855,pub.1135751811,ur.0706543237.52,Rachael L Parke,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,2193733.0,NZ,New England Journal of Medicine
648856,pub.1135751811,ur.0706543237.52,Rachael L Parke,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,1609350.0,TH,New England Journal of Medicine
648857,pub.1135751811,ur.0706543237.52,Rachael L Parke,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,1248991.0,LK,New England Journal of Medicine
648858,pub.1135751811,ur.0706543237.52,Rachael L Parke,Children's Hospital of Pittsburgh,grid.239553.b,5206379.0,US,New England Journal of Medicine
648867,pub.1135751811,ur.01040577052.10,Asad E Patanwala,King's College London,grid.13097.3c,2643743.0,GB,New England Journal of Medicine
648868,pub.1135751811,ur.01040577052.10,Asad E Patanwala,Monash University,grid.1002.3,2158177.0,AU,New England Journal of Medicine
648869,pub.1135751811,ur.01040577052.10,Asad E Patanwala,King Saud bin Abdulaziz University for Health Sciences,grid.412149.b,108410.0,SA,New England Journal of Medicine
648870,pub.1135751811,ur.01040577052.10,Asad E Patanwala,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,,,New England Journal of Medicine
648871,pub.1135751811,ur.01040577052.10,Asad E Patanwala,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,2193733.0,NZ,New England Journal of Medicine
648872,pub.1135751811,ur.01040577052.10,Asad E Patanwala,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,1609350.0,TH,New England Journal of Medicine
648873,pub.1135751811,ur.01040577052.10,Asad E Patanwala,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,1248991.0,LK,New England Journal of Medicine
648874,pub.1135751811,ur.01040577052.10,Asad E Patanwala,Children's Hospital of Pittsburgh,grid.239553.b,5206379.0,US,New England Journal of Medicine
648915,pub.1135751811,ur.01242172705.25,Manu Shankar-Hari,King's College London,grid.13097.3c,2643743.0,GB,New England Journal of Medicine
648916,pub.1135751811,ur.01242172705.25,Manu Shankar-Hari,Monash University,grid.1002.3,2158177.0,AU,New England Journal of Medicine
648917,pub.1135751811,ur.01242172705.25,Manu Shankar-Hari,King Saud bin Abdulaziz University for Health Sciences,grid.412149.b,108410.0,SA,New England Journal of Medicine
648918,pub.1135751811,ur.01242172705.25,Manu Shankar-Hari,"From Imperial College London (A.C.G., F.A.-B.), Imperial College Healthcare NHS Trust, St. Mary's Hospital (A.C.G.), Intensive Care National Audit and Research Centre (P.R.M., K.M.R.), University College London Hospital (R.H.), King's College London (M.S.-H.), and Guy's and St. Thomas' NHS Foundation Trust (M.S.-H.), London, University of Oxford (A. Beane) and NHS Blood and Transplant (L.J.E.), Oxford, and University of Bristol, Bristol (C.A.B.) - all in the United Kingdom; Monash University (A.D.N., A. Buzgau, A.C.C., A.M.H., S.P.M., J.C.P., C.G., S.A.W.) and Alfred Health (A.D.N., A.C.C.), Melbourne, VIC, Fiona Stanley Hospital (E. Litton, K.O.) and University of Western Australia (E. Litton), Perth, WA, University of Sydney and Royal Prince Alfred Hospital, Sydney (A.E.P.), and St. John of God Hospital, Subiaco, WA (S.A.W.) - all in Australia; University College Dublin, Dublin (A.D.N.); King Saud bin Abdulaziz University for Health Sciences and King Abdullah International Medical Research Center, Riyadh, Saudi Arabia (Y.M.A.); Hospital Raymond Poincaré (Assistance Publique-Hôpitaux de Paris) and Université Paris Saclay-Université de Versailles Saint-Quentin-en-Yvelines-INSERM, Garches, and Université de Versailles Saint-Quentin-en-Yvelines-Université Paris Saclay, Montigny-le-Bretonneux - all in France (D.A.); University Medical Center Utrecht, Utrecht (W.B.-P., M.J.M.B., H.L.L., E.R., L.P.G.D.), and Radboudumc, Nijmegen (F.L.V.) - both in the Netherlands; Berry Consultants, Austin, TX (L.R.B., M.A.D., M.F., E. Lorenzi, A.M., C.T.S., R.J.L., S.B.); St. Michael's Hospital Unity Health (Z.B., J.C.M., M.S.S.) and University Health Network and University of Toronto (P.R.L.), Toronto, Université de Sherbrooke, Sherbrooke, QC (F.L.), University of British Columbia, Vancouver (S.M.), University of Alberta, Edmonton (W.I.S.), Université Laval, Québec City (A.F.T.), and University of Manitoba, Winnipeg, MB (R.Z.) - all in Canada; Jena University Hospital, Jena, Germany (F.M.B.); Auckland City Hospital (E.J.D., T.E.H., S.P.M., R.L.P., C.J.M.), Middlemore Hospital (S.C.M.), and University of Auckland (R.L.P.), Auckland, and Medical Research Institute of New Zealand, Wellington (T.E.H., S.P.M., A.M.T.) - all in New Zealand; University of Antwerp, Wilrijk, Belgium (H.G.); University of Oxford, Bangkok, Thailand (R.H.); National Intensive Care Surveillance, Colombo, Sri Lanka (R.H.); UPMC Children's Hospital of Pittsburgh (C.M.H.) and University of Pittsburgh (K.M.L., F.B.M., B.J.M., S.K.M., C.W.S., D.C.A.), Pittsburgh; Queen's University Belfast and Royal Victoria Hospital, Belfast, Northern Ireland (D.F.M.); University of Helsinki and Helsinki University Hospital, Helsinki (V.P.); and Harbor-UCLA Medical Center, Torrance, CA (R.J.L.).",,,,New England Journal of Medicine
